t	r
0	0.408623
0	0.399066
0	0.387514
0	0.372868
0	0.356816
0	0.340034
0	0.322909
0	0.307545
0	0.292752
0	0.277815
0	0.26595
0	0.258251
0	0.252228
0	0.246557
0	0.242172
0	0.238404
0	0.234964
0	0.232681
0	0.231739
0	0.231896
0	0.231146
0	0.22938
0	0.227238
0	0.224028
0	0.220882
0	0.220051
0	0.222745
0	0.228096
0	0.233922
0	0.240493
0	0.247783
0	0.254372
0	0.26035
0	0.266434
0	0.273135
0	0.280569
0	0.2882
0	0.294558
0	0.300948
0	0.308583
0	0.315874
0	0.322116
0	0.328426
0	0.335486
0	0.34422
0	0.354007
0	0.362315
0	0.369134
0	0.375553
0	0.382921
0	0.390979
0	0.397893
0	0.403552
0	0.40906
0	0.414286
0	0.41876
0	0.422933
0	0.42471
0	0.423398
0	0.42139
0	0.419534
0	0.418415
0	0.417841
0	0.416563
0	0.415153
0	0.412774
0	0.408297
0	0.402811
0	0.396922
0	0.39058
0	0.383404
0	0.375439
0	0.368681
0	0.364317
0	0.359614
0	0.354134
0	0.349143
0	0.344
0	0.338848
0	0.334901
0	0.331527
0	0.327327
0	0.323696
0	0.319379
0	0.315812
0	0.314234
0	0.312856
0	0.310881
0	0.308427
0	0.307987
0	0.309724
0	0.313053
0	0.317952
0	0.324173
0	0.33094
0	0.336629
0	0.340609
0	0.345177
0	0.351605
0	0.359755
0	0.369253
0	0.380488
0	0.393468
0	0.407567
0	0.422901
0	0.438104
0	0.451624
0	0.461484
0	0.467976
0	0.473091
0	0.476694
0	0.477746
0	0.475855
0	0.470829
0	0.463885
0	0.457241
0	0.450469
0	0.442286
0	0.431903
0	0.42017
0	0.408463
0	0.397134
0	0.386424
0	0.377
0	0.369348
0	0.361677
0	0.35361
0	0.346107
0	0.338695
0	0.33114
0	0.323283
0	0.314622
0	0.30471
0	0.295854
0	0.289564
0	0.284986
0	0.282178
0	0.281458
0	0.282966
0	0.287078
0	0.295423
0	0.305747
0	0.316003
0	0.327659
0	0.337841
0	0.347249
0	0.359177
0	0.373262
0	0.387681
0	0.401451
0	0.414467
0	0.426949
0	0.438943
0	0.451014
0	0.464295
0	0.478173
0	0.490694
0	0.500747
0	0.509664
0	0.517713
0	0.524197
0	0.529148
0	0.532701
0	0.534986
0	0.535639
0	0.534044
0	0.52932
0	0.521901
0	0.514481
0	0.506916
0	0.4989
0	0.491464
0	0.483779
0	0.476858
0	0.469719
0	0.459743
0	0.447644
0	0.434968
0	0.42013
0	0.40437
0	0.390485
0	0.376097
0	0.360408
0	0.344276
0	0.328052
0	0.314183
0	0.302829
0	0.291624
0	0.281797
0	0.273798
0	0.266886
0	0.261253
0	0.256274
0	0.252809
0	0.251692
0	0.252612
0	0.254853
0	0.25841
0	0.26456
0	0.272462
0	0.281407
0	0.291045
0	0.302529
0	0.316076
0	0.329365
0	0.341974
0	0.355383
0	0.370816
0	0.387789
0	0.405546
0	0.423616
0	0.440262
0	0.455398
0	0.470527
0	0.484406
0	0.496008
0	0.506986
0	0.517611
0	0.527619
0	0.537322
0	0.544621
0	0.550556
0	0.555469
0	0.556988
0	0.557336
0	0.556028
0	0.551128
0	0.543805
0	0.534917
0	0.524343
0	0.511742
0	0.498407
0	0.485819
0	0.473206
0	0.459383
0	0.445119
0	0.430473
0	0.414292
0	0.396118
0	0.378086
0	0.360016
0	0.339924
0	0.318227
0	0.295696
0	0.273522
0	0.251728
0	0.22969
0	0.209034
0	0.191053
0	0.174882
0	0.159826
0	0.146611
0	0.135497
0	0.127515
0	0.122963
0	0.121424
0	0.122395
0	0.124911
0	0.129686
0	0.137234
0	0.148426
0	0.160054
0	0.170431
0	0.1818
0	0.193834
0	0.206725
0	0.220846
0	0.235913
0	0.251626
0	0.266575
0	0.280305
0	0.294317
0	0.309613
0	0.324558
0	0.337104
0	0.349016
0	0.362934
0	0.378041
0	0.393194
0	0.407726
0	0.421238
0	0.432975
0	0.44255
0	0.450835
0	0.457242
0	0.462022
0	0.466118
0	0.471121
0	0.477374
0	0.483432
0	0.488354
0	0.491634
0	0.493499
0	0.493008
0	0.489985
0	0.485512
0	0.479374
0	0.472094
0	0.463659
0	0.455563
0	0.448147
0	0.438293
0	0.425842
0	0.413148
0	0.401872
0	0.391695
0	0.382734
0	0.375872
0	0.370792
0	0.365858
0	0.358723
0	0.349593
0	0.339956
0	0.330676
0	0.321633
0	0.312001
0	0.301099
0	0.288777
0	0.275573
0	0.261714
0	0.248777
0	0.237489
0	0.228282
0	0.220206
0	0.212038
0	0.204151
0	0.197406
0	0.193414
0	0.193317
0	0.19725
0	0.204386
0	0.213938
0	0.222871
0	0.230554
0	0.238033
0	0.244812
0	0.250952
0	0.256328
0	0.261971
0	0.268211
0	0.274616
0	0.281152
0	0.288681
0	0.29642
0	0.303218
0	0.311259
0	0.320209
0	0.329528
0	0.341392
0	0.354459
0	0.366811
0	0.379576
0	0.392545
0	0.405369
0	0.418994
0	0.432591
0	0.445912
0	0.459171
0	0.472939
0	0.487028
0	0.498025
0	0.506336
0	0.512966
0	0.515437
0	0.515477
0	0.516255
0	0.516921
0	0.515776
0	0.511759
0	0.50301
0	0.490603
0	0.476671
0	0.461725
0	0.447444
0	0.434498
0	0.42284
0	0.410626
0	0.396227
0	0.381163
0	0.367053
0	0.353218
0	0.339538
0	0.326262
0	0.314177
0	0.304178
0	0.295763
0	0.288583
0	0.281994
0	0.275296
0	0.269568
0	0.265278
0	0.262671
0	0.260174
0	0.255666
0	0.250387
0	0.245245
0	0.241358
0	0.238466
0	0.236507
0	0.237589
0	0.242713
0	0.250253
0	0.259231
0	0.269901
0	0.280792
0	0.289124
0	0.295167
0	0.300752
0	0.306224
0	0.312089
0	0.318526
0	0.32443
0	0.330825
0	0.339004
0	0.347229
0	0.354485
0	0.361425
0	0.368329
0	0.373744
0	0.377205
0	0.379715
0	0.383021
0	0.38639
0	0.389838
0	0.393171
0	0.393484
0	0.39106
0	0.388093
0	0.384519
0	0.380534
0	0.377064
0	0.372694
0	0.368835
0	0.365031
0	0.360655
0	0.3579
0	0.354856
0	0.351822
0	0.349342
0	0.346923
0	0.345441
0	0.34344
0	0.339478
0	0.333986
0	0.328069
0	0.32344
0	0.320555
0	0.318813
0	0.318893
0	0.320675
0	0.322797
0	0.32367
0	0.323725
0	0.323592
0	0.322533
0	0.322441
0	0.324157
0	0.326096
0	0.327563
0	0.328955
0	0.33168
0	0.337452
0	0.344936
0	0.351678
0	0.356801
0	0.358944
0	0.360131
0	0.361691
0	0.364973
0	0.369976
0	0.3741
0	0.378263
0	0.382901
0	0.38744
0	0.392997
0	0.398204
0	0.401546
0	0.404848
0	0.409215
0	0.413086
0	0.415297
0	0.418273
0	0.421693
0	0.423964
0	0.425759
0	0.426877
0	0.426891
0	0.424832
0	0.422167
0	0.418179
0	0.411555
0	0.40458
0	0.397244
0	0.38904
0	0.380376
0	0.372577
0	0.366211
0	0.36022
0	0.355321
0	0.353309
0	0.354147
0	0.354795
0	0.354262
0	0.35389
0	0.353039
0	0.352275
0	0.351836
0	0.350317
0	0.347063
0	0.344156
0	0.343257
0	0.343663
0	0.344331
0	0.345295
0	0.3452
0	0.342278
0	0.338034
0	0.334925
0	0.331742
0	0.327319
0	0.321986
0	0.316699
0	0.312109
0	0.308051
0	0.305932
0	0.305522
0	0.305482
0	0.305291
0	0.305476
0	0.305014
0	0.304636
0	0.307036
0	0.311869
0	0.317188
0	0.323482
0	0.330652
0	0.338146
0	0.346436
0	0.354354
0	0.360378
0	0.364683
0	0.368625
0	0.371751
0	0.374492
0	0.377838
0	0.381483
0	0.385014
0	0.389169
0	0.394792
0	0.401128
0	0.41006
0	0.422195
0	0.43576
0	0.448442
0	0.459923
0	0.470751
0	0.481165
0	0.491157
0	0.500577
0	0.508607
0	0.512659
0	0.51361
0	0.513324
0	0.511825
0	0.510518
0	0.509013
0	0.507303
0	0.505836
0	0.502354
0	0.497213
0	0.489989
0	0.482112
0	0.475334
0	0.468807
0	0.462759
0	0.456377
0	0.449167
0	0.441186
0	0.432639
0	0.423541
0	0.415469
0	0.409105
0	0.401388
0	0.392867
0	0.384078
0	0.374567
0	0.366205
0	0.35725
0	0.347183
0	0.336369
0	0.324732
0	0.312892
0	0.300223
0	0.287047
0	0.273733
0	0.262597
0	0.252769
0	0.242798
0	0.233741
0	0.225915
0	0.218997
0	0.213506
0	0.210467
0	0.209858
0	0.210786
0	0.211732
0	0.213119
0	0.215866
0	0.220693
0	0.228276
0	0.238215
0	0.250751
0	0.265825
0	0.282768
0	0.300822
0	0.318865
0	0.338004
0	0.35856
0	0.378781
0	0.396969
0	0.413356
0	0.430046
0	0.447346
0	0.463972
0	0.479146
0	0.493429
0	0.506526
0	0.518457
0	0.52878
0	0.536184
0	0.540856
0	0.54364
0	0.545019
0	0.545231
0	0.542656
0	0.537541
0	0.533241
0	0.529656
0	0.526589
0	0.522058
0	0.514595
0	0.506231
0	0.498664
0	0.489995
0	0.479094
0	0.469001
0	0.458614
0	0.44691
0	0.435133
0	0.421611
0	0.40529
0	0.387609
0	0.370982
0	0.353099
0	0.334199
0	0.31838
0	0.304742
0	0.292993
0	0.283028
0	0.275363
0	0.270614
0	0.267125
0	0.264993
0	0.264741
0	0.266595
0	0.269427
0	0.272288
0	0.275757
0	0.279615
0	0.28401
0	0.289865
0	0.298116
0	0.3078
0	0.318845
0	0.330163
0	0.340119
0	0.349822
0	0.359525
0	0.368759
0	0.377433
0	0.384031
0	0.388704
0	0.394649
0	0.403405
0	0.41188
0	0.417916
0	0.422486
0	0.42626
0	0.427583
0	0.426745
0	0.426195
0	0.42349
0	0.417422
0	0.411354
0	0.405926
0	0.399932
0	0.392861
0	0.386079
0	0.380215
0	0.372973
0	0.364876
0	0.357252
0	0.348529
0	0.338018
0	0.327035
0	0.315253
0	0.30318
0	0.29187
0	0.281764
0	0.272011
0	0.262708
0	0.254735
0	0.246978
0	0.240687
0	0.237188
0	0.235606
0	0.234526
0	0.233004
0	0.232423
0	0.231987
0	0.231974
0	0.233432
0	0.235163
0	0.238971
0	0.244156
0	0.25032
0	0.257753
0	0.267184
0	0.279951
0	0.294451
0	0.311756
0	0.332124
0	0.3542
0	0.377447
0	0.401183
0	0.425091
0	0.447445
0	0.468722
0	0.490344
0	0.511151
0	0.531201
0	0.551083
0	0.569471
0	0.584019
0	0.594625
0	0.600981
0	0.604593
0	0.608602
0	0.611216
0	0.609801
0	0.604881
0	0.597938
0	0.588456
0	0.57703
0	0.563758
0	0.547673
0	0.529869
0	0.512014
0	0.495697
0	0.483009
0	0.472181
0	0.459716
0	0.446838
0	0.434488
0	0.421933
0	0.407847
0	0.392062
0	0.375465
0	0.358724
0	0.343185
0	0.328487
0	0.312894
0	0.297253
0	0.28186
0	0.266259
0	0.252232
0	0.24138
0	0.234311
0	0.229348
0	0.224126
0	0.219879
0	0.216687
0	0.213592
0	0.211965
0	0.210252
0	0.208233
0	0.208182
0	0.209875
0	0.214344
0	0.222674
0	0.233341
0	0.244939
0	0.25781
0	0.27187
0	0.287026
0	0.303006
0	0.320424
0	0.339366
0	0.35744
0	0.374255
0	0.392093
0	0.408626
0	0.422055
0	0.434421
0	0.446563
0	0.460794
0	0.475773
0	0.488439
0	0.498863
0	0.507356
0	0.513654
0	0.518039
0	0.520003
0	0.518795
0	0.516322
0	0.512348
0	0.505417
0	0.49555
0	0.482128
0	0.465731
0	0.446031
0	0.425615
0	0.404389
0	0.38034
0	0.355405
0	0.331243
0	0.307967
0	0.285453
0	0.265421
0	0.248987
0	0.234733
0	0.22156
0	0.20945
0	0.198805
0	0.18961
0	0.181804
0	0.173543
0	0.163216
0	0.153752
0	0.146981
0	0.141959
0	0.137984
0	0.135582
0	0.134886
0	0.134388
0	0.135126
0	0.138604
0	0.143427
0	0.149445
0	0.158913
0	0.171104
0	0.183604
0	0.197089
0	0.210495
0	0.223743
0	0.237768
0	0.252674
0	0.268889
0	0.28481
0	0.302365
0	0.321611
0	0.339329
0	0.357139
0	0.374904
0	0.392355
0	0.409765
0	0.426517
0	0.443522
0	0.45866
0	0.471361
0	0.482851
0	0.492517
0	0.501828
0	0.511272
0	0.518724
0	0.523234
0	0.524796
0	0.524253
0	0.522522
0	0.519139
0	0.515387
0	0.510832
0	0.504491
0	0.497685
0	0.491403
0	0.486751
0	0.483701
0	0.480007
0	0.473316
0	0.464829
0	0.456775
0	0.447799
0	0.436435
0	0.423368
0	0.410057
0	0.397862
0	0.385367
0	0.372683
0	0.361355
0	0.349994
0	0.339628
0	0.33086
0	0.321194
0	0.311628
0	0.303998
0	0.297931
0	0.292995
0	0.289465
0	0.286213
0	0.283237
0	0.283738
0	0.287853
0	0.293599
0	0.29973
0	0.305443
0	0.312102
0	0.321015
0	0.331433
0	0.343264
0	0.356366
0	0.369243
0	0.38077
0	0.390688
0	0.399217
0	0.407383
0	0.415588
0	0.423179
0	0.428519
0	0.430909
0	0.431555
0	0.432188
0	0.432922
0	0.433526
0	0.435383
0	0.437627
0	0.438308
0	0.438565
0	0.439887
0	0.442357
0	0.445037
0	0.446576
0	0.447961
0	0.449203
0	0.447575
0	0.443293
0	0.438948
0	0.434646
0	0.430333
0	0.424827
0	0.416616
0	0.40689
0	0.397412
0	0.388664
0	0.378747
0	0.366173
0	0.351777
0	0.336842
0	0.321955
0	0.308181
0	0.295898
0	0.283768
0	0.270482
0	0.258576
0	0.249028
0	0.239198
0	0.228981
0	0.219523
0	0.212184
0	0.207036
0	0.204186
0	0.204258
0	0.206242
0	0.208283
0	0.21039
0	0.213106
0	0.217377
0	0.222549
0	0.227092
0	0.231678
0	0.234791
0	0.23465
0	0.232271
0	0.229975
0	0.230091
0	0.23332
0	0.239756
0	0.247306
0	0.254199
0	0.263096
0	0.273075
0	0.282191
0	0.292427
0	0.304352
0	0.315809
0	0.326517
0	0.338246
0	0.350281
0	0.361706
0	0.37237
0	0.382025
0	0.392008
0	0.402797
0	0.411948
0	0.418099
0	0.422591
0	0.4269
0	0.431861
0	0.436501
0	0.439511
0	0.441595
0	0.445055
0	0.44859
0	0.448562
0	0.445915
0	0.442583
0	0.439243
0	0.435749
0	0.430808
0	0.424521
0	0.418312
0	0.411824
0	0.404324
0	0.397251
0	0.390279
0	0.381807
0	0.372933
0	0.36475
0	0.356496
0	0.349176
0	0.342719
0	0.334194
0	0.324944
0	0.317481
0	0.311324
0	0.305251
0	0.299703
0	0.294491
0	0.288562
0	0.282719
0	0.277415
0	0.272621
0	0.268715
0	0.266227
0	0.264455
0	0.264319
0	0.26689
0	0.273968
0	0.284421
0	0.29546
0	0.30872
0	0.32282
0	0.336834
0	0.350473
0	0.365088
0	0.381981
0	0.398287
0	0.414751
0	0.43238
0	0.450402
0	0.468922
0	0.48735
0	0.505159
0	0.521195
0	0.535639
0	0.548422
0	0.5579
0	0.565046
0	0.569168
0	0.570341
0	0.570236
0	0.568805
0	0.564678
0	0.55748
0	0.549714
0	0.541915
0	0.532788
0	0.522062
0	0.510147
0	0.498005
0	0.486944
0	0.477072
0	0.468578
0	0.460594
0	0.451375
0	0.440294
0	0.429542
0	0.420254
0	0.411473
0	0.402737
0	0.393101
0	0.381403
0	0.36948
0	0.358804
0	0.347435
0	0.333234
0	0.318208
0	0.303855
0	0.290616
0	0.280059
0	0.270386
0	0.261655
0	0.253881
0	0.247145
0	0.242213
0	0.239477
0	0.237651
0	0.234562
0	0.230995
0	0.227363
0	0.224014
0	0.221077
0	0.219197
0	0.221533
0	0.226072
0	0.232034
0	0.239834
0	0.249201
0	0.26253
0	0.279442
0	0.296316
0	0.311286
0	0.325785
0	0.339324
0	0.351248
0	0.363403
0	0.376863
0	0.391117
0	0.405856
0	0.42045
0	0.434088
0	0.447664
0	0.460438
0	0.47003
0	0.478517
0	0.486206
0	0.490896
0	0.493191
0	0.494639
0	0.495514
0	0.494823
0	0.492798
0	0.489596
0	0.486812
0	0.485026
0	0.481752
0	0.475659
0	0.468214
0	0.461213
0	0.455336
0	0.451106
0	0.44689
0	0.442521
0	0.437257
0	0.429513
0	0.419947
0	0.409867
0	0.400409
0	0.391217
0	0.382527
0	0.375047
0	0.367968
0	0.361476
0	0.356705
0	0.353409
0	0.350327
0	0.346207
0	0.341351
0	0.336327
0	0.33158
0	0.32895
0	0.328207
0	0.328804
0	0.331677
0	0.334993
0	0.337478
0	0.341314
0	0.348331
0	0.35379
0	0.358324
0	0.364628
0	0.371059
0	0.377816
0	0.38253
0	0.386496
0	0.392313
0	0.399904
0	0.409224
0	0.420298
0	0.430989
0	0.44034
0	0.448045
0	0.453047
0	0.457383
0	0.461194
0	0.463514
0	0.465404
0	0.466366
0	0.46587
0	0.463843
0	0.459018
0	0.452744
0	0.446521
0	0.438673
0	0.428885
0	0.418419
0	0.409295
0	0.399524
0	0.387498
0	0.374183
0	0.361225
0	0.348396
0	0.334695
0	0.322125
0	0.310403
0	0.297362
0	0.282858
0	0.269179
0	0.256151
0	0.242615
0	0.228886
0	0.217499
0	0.208934
0	0.200831
0	0.194576
0	0.191296
0	0.189517
0	0.189789
0	0.191333
0	0.194464
0	0.200455
0	0.208053
0	0.216255
0	0.224478
0	0.233954
0	0.245144
0	0.256762
0	0.268776
0	0.282408
0	0.295305
0	0.306256
0	0.315589
0	0.323548
0	0.331162
0	0.338651
0	0.347113
0	0.357206
0	0.366195
0	0.372793
0	0.379816
0	0.387122
0	0.394902
0	0.401751
0	0.407347
0	0.413517
0	0.419184
0	0.422901
0	0.425416
0	0.427524
0	0.428241
0	0.427111
0	0.422537
0	0.415923
0	0.408635
0	0.399497
0	0.390227
0	0.381975
0	0.374125
0	0.366033
0	0.359574
0	0.355679
0	0.351719
0	0.345836
0	0.339143
0	0.332737
0	0.326126
0	0.322118
0	0.320754
0	0.319761
0	0.319627
0	0.319445
0	0.319343
0	0.320285
0	0.322173
0	0.325351
0	0.328522
0	0.331713
0	0.336571
0	0.341642
0	0.347124
0	0.35123
0	0.352423
0	0.354657
0	0.358293
0	0.360739
0	0.361562
0	0.362654
0	0.365131
0	0.368357
0	0.371226
0	0.373334
0	0.375441
0	0.378462
0	0.381903
0	0.384339
0	0.385731
0	0.386405
0	0.38687
0	0.388205
0	0.388679
0	0.387959
0	0.386338
0	0.383379
0	0.379918
0	0.375666
0	0.372002
0	0.368627
0	0.365201
0	0.361395
0	0.355707
0	0.350086
0	0.346224
0	0.343638
0	0.341793
0	0.338034
0	0.333563
0	0.332315
0	0.333716
0	0.335452
0	0.336304
0	0.335768
0	0.334536
0	0.332942
0	0.331745
0	0.330373
0	0.329028
0	0.330534
0	0.3325
0	0.333227
0	0.333908
0	0.33436
0	0.333823
0	0.33153
0	0.327689
0	0.324293
0	0.322994
0	0.324559
0	0.327558
0	0.32906
0	0.327226
0	0.324045
0	0.321497
0	0.320159
0	0.319907
0	0.318045
0	0.315809
0	0.314689
0	0.314305
0	0.315434
0	0.316162
0	0.315807
0	0.317088
0	0.319767
0	0.322113
0	0.324452
0	0.326793
0	0.328793
0	0.331031
0	0.334581
0	0.341429
0	0.352348
0	0.366076
0	0.38216
0	0.401972
0	0.424426
0	0.447011
0	0.468098
0	0.487365
0	0.50563
0	0.522918
0	0.537729
0	0.549128
0	0.556922
0	0.560818
0	0.564077
0	0.566354
0	0.566968
0	0.567206
0	0.564309
0	0.558441
0	0.552237
0	0.545202
0	0.537357
0	0.529426
0	0.520737
0	0.509523
0	0.494419
0	0.476688
0	0.458448
0	0.437682
0	0.413992
0	0.389996
0	0.366586
0	0.344989
0	0.324632
0	0.305113
0	0.285856
0	0.2664
0	0.247853
0	0.229317
0	0.21044
0	0.192062
0	0.175515
0	0.161593
0	0.150621
0	0.142402
0	0.137285
0	0.135078
0	0.135025
0	0.138373
0	0.144785
0	0.153696
0	0.164319
0	0.175841
0	0.187326
0	0.197921
0	0.208066
0	0.219141
0	0.232522
0	0.248334
0	0.264292
0	0.278585
0	0.292999
0	0.30857
0	0.325183
0	0.341048
0	0.355235
0	0.369344
0	0.384769
0	0.399894
0	0.413288
0	0.425764
0	0.437235
0	0.447387
0	0.454557
0	0.459962
0	0.465187
0	0.469599
0	0.473509
0	0.47533
0	0.475039
0	0.474575
0	0.471834
0	0.466187
0	0.461033
0	0.456454
0	0.45123
0	0.446053
0	0.440426
0	0.434835
0	0.429864
0	0.424404
0	0.41931
0	0.41548
0	0.411969
0	0.408235
0	0.403304
0	0.397138
0	0.391971
0	0.387082
0	0.382663
0	0.379107
0	0.374624
0	0.370075
0	0.365945
0	0.363229
0	0.362296
0	0.360402
0	0.358297
0	0.358069
0	0.358047
0	0.356564
0	0.354145
0	0.350542
0	0.344883
0	0.338312
0	0.331014
0	0.323646
0	0.318121
0	0.314602
0	0.312523
0	0.311115
0	0.309001
0	0.306453
0	0.305923
0	0.306699
0	0.309418
0	0.31471
0	0.320812
0	0.325447
0	0.328068
0	0.331153
0	0.333295
0	0.336096
0	0.342038
0	0.349491
0	0.356477
0	0.362474
0	0.368382
0	0.374421
0	0.378455
0	0.381619
0	0.38586
0	0.391582
0	0.398871
0	0.406001
0	0.41264
0	0.419566
0	0.425317
0	0.429006
0	0.433393
0	0.439147
0	0.444662
0	0.448901
0	0.451314
0	0.45024
0	0.447351
0	0.44572
0	0.444073
0	0.442193
0	0.4389
0	0.434131
0	0.430565
0	0.425175
0	0.415481
0	0.402686
0	0.388932
0	0.376859
0	0.365656
0	0.352895
0	0.339622
0	0.327989
0	0.318481
0	0.310144
0	0.30066
0	0.289765
0	0.279444
0	0.271142
0	0.264977
0	0.260733
0	0.258543
0	0.25928
0	0.264322
0	0.272374
0	0.280539
0	0.289676
0	0.299666
0	0.30892
0	0.318892
0	0.330684
0	0.343635
0	0.35794
0	0.371652
0	0.38532
0	0.399909
0	0.413205
0	0.425107
0	0.434027
0	0.4405
0	0.446984
0	0.452655
0	0.458337
0	0.466558
0	0.475029
0	0.481279
0	0.485156
0	0.4877
0	0.487961
0	0.485997
0	0.481536
0	0.473919
0	0.465278
0	0.454949
0	0.442557
0	0.430283
0	0.417345
0	0.402717
0	0.386535
0	0.368036
0	0.349067
0	0.330446
0	0.31244
0	0.294798
0	0.276241
0	0.25717
0	0.238299
0	0.220128
0	0.203442
0	0.188766
0	0.177351
0	0.168256
0	0.159532
0	0.151557
0	0.145699
0	0.142879
0	0.142375
0	0.144288
0	0.147662
0	0.151097
0	0.15404
0	0.15666
0	0.159583
0	0.162784
0	0.168009
0	0.174506
0	0.182492
0	0.194333
0	0.209032
0	0.2249
0	0.240241
0	0.255561
0	0.272255
0	0.288524
0	0.303705
0	0.320634
0	0.339649
0	0.358755
0	0.378057
0	0.396995
0	0.414253
0	0.431125
0	0.448353
0	0.465567
0	0.47984
0	0.491032
0	0.501451
0	0.510836
0	0.518507
0	0.52302
0	0.525088
0	0.526531
0	0.529051
0	0.53176
0	0.53291
0	0.530548
0	0.524779
0	0.5177
0	0.50913
0	0.500137
0	0.489984
0	0.477604
0	0.464005
0	0.449641
0	0.434885
0	0.420245
0	0.404494
0	0.388801
0	0.373949
0	0.357881
0	0.341541
0	0.325731
0	0.31044
0	0.296506
0	0.284705
0	0.273909
0	0.26418
0	0.254341
0	0.242452
0	0.230374
0	0.219598
0	0.21082
0	0.204327
0	0.200252
0	0.199555
0	0.201869
0	0.206455
0	0.213451
0	0.223058
0	0.232975
0	0.244092
0	0.25823
0	0.272271
0	0.284742
0	0.298059
0	0.313976
0	0.332012
0	0.35095
0	0.36856
0	0.385748
0	0.403236
0	0.421014
0	0.438415
0	0.455061
0	0.471179
0	0.486094
0	0.501513
0	0.516049
0	0.527543
0	0.536253
0	0.542082
0	0.545903
0	0.548489
0	0.551263
0	0.55377
0	0.553858
0	0.551066
0	0.548188
0	0.545198
0	0.538571
0	0.528685
0	0.517333
0	0.503146
0	0.484964
0	0.464757
0	0.44389
0	0.420634
0	0.395343
0	0.369871
0	0.345871
0	0.324296
0	0.30427
0	0.285088
0	0.266724
0	0.250609
0	0.236491
0	0.224129
0	0.212747
0	0.202073
0	0.194002
0	0.187181
0	0.181673
0	0.177878
0	0.176596
0	0.180014
0	0.185063
0	0.189657
0	0.193931
0	0.199247
0	0.205691
0	0.212254
0	0.219318
0	0.226311
0	0.233797
0	0.242096
0	0.251021
0	0.260227
0	0.269724
0	0.281334
0	0.295206
0	0.310143
0	0.325601
0	0.339917
0	0.353461
0	0.365941
0	0.376805
0	0.388393
0	0.400678
0	0.412741
0	0.423087
0	0.432935
0	0.441467
0	0.447259
0	0.45033
0	0.450522
0	0.452373
0	0.456748
0	0.460077
0	0.462749
0	0.464515
0	0.464033
0	0.462116
0	0.459428
0	0.455615
0	0.451447
0	0.448163
0	0.44446
0	0.438978
0	0.432833
0	0.425587
0	0.413892
0	0.399763
0	0.386552
0	0.373727
0	0.359567
0	0.343429
0	0.327132
0	0.312115
0	0.297457
0	0.283438
0	0.270661
0	0.259488
0	0.249437
0	0.238498
0	0.228226
0	0.220946
0	0.215725
0	0.21178
0	0.209286
0	0.208927
0	0.209514
0	0.210134
0	0.211839
0	0.21502
0	0.2203
0	0.228608
0	0.239014
0	0.248957
0	0.259652
0	0.272136
0	0.284944
0	0.298379
0	0.314488
0	0.333745
0	0.353649
0	0.37254
0	0.390929
0	0.40972
0	0.428997
0	0.446791
0	0.463209
0	0.479262
0	0.495508
0	0.510348
0	0.521785
0	0.531541
0	0.542367
0	0.554735
0	0.566188
0	0.57622
0	0.583941
0	0.590401
0	0.595974
0	0.598682
0	0.599659
0	0.599644
0	0.598149
0	0.595232
0	0.591168
0	0.586581
0	0.580852
0	0.572827
0	0.563543
0	0.553468
0	0.541563
0	0.529207
0	0.516901
0	0.504432
0	0.490267
0	0.473937
0	0.457462
0	0.440471
0	0.423965
0	0.407891
0	0.392895
0	0.379206
0	0.365691
0	0.351764
0	0.338448
0	0.326935
0	0.317285
0	0.309214
0	0.302076
0	0.297453
0	0.294315
0	0.290445
0	0.288517
0	0.287124
0	0.285622
0	0.284365
0	0.281444
0	0.278906
0	0.278541
0	0.280278
0	0.283529
0	0.286195
0	0.286681
0	0.288169
0	0.290114
0	0.292094
0	0.294259
0	0.294903
0	0.295518
0	0.295741
0	0.297622
0	0.300162
0	0.300444
0	0.299708
0	0.299521
0	0.301307
0	0.305715
0	0.311339
0	0.318152
0	0.326124
0	0.33297
0	0.340664
0	0.350722
0	0.362158
0	0.375701
0	0.390821
0	0.405264
0	0.417383
0	0.428336
0	0.440064
0	0.450597
0	0.458492
0	0.465076
0	0.471445
0	0.47627
0	0.478378
0	0.477925
0	0.474986
0	0.470331
0	0.465162
0	0.458645
0	0.450181
0	0.440679
0	0.431789
0	0.423438
0	0.413858
0	0.403707
0	0.393541
0	0.382865
0	0.372707
0	0.363988
0	0.356379
0	0.348614
0	0.338471
0	0.326072
0	0.312662
0	0.29814
0	0.284267
0	0.271656
0	0.260274
0	0.249587
0	0.239106
0	0.228937
0	0.219089
0	0.211052
0	0.206321
0	0.203621
0	0.202278
0	0.203529
0	0.205974
0	0.207503
0	0.208777
0	0.211955
0	0.216768
0	0.223689
0	0.23341
0	0.245173
0	0.25911
0	0.273904
0	0.287728
0	0.300924
0	0.315163
0	0.331523
0	0.350154
0	0.369628
0	0.387743
0	0.403622
0	0.417158
0	0.429445
0	0.442459
0	0.456075
0	0.468943
0	0.479756
0	0.489459
0	0.498193
0	0.50392
0	0.506966
0	0.51015
0	0.51405
0	0.518191
0	0.522134
0	0.522668
0	0.518942
0	0.513798
0	0.50756
0	0.498474
0	0.488476
0	0.476465
0	0.461004
0	0.445017
0	0.42872
0	0.412116
0	0.395272
0	0.377357
0	0.358455
0	0.338961
0	0.319241
0	0.300298
0	0.283289
0	0.267692
0	0.2539
0	0.243226
0	0.234137
0	0.226624
0	0.222116
0	0.219879
0	0.218676
